DateTimeStmp,Year,DayOfWeek,DayOfMonth,DayOfYear,WeekOfYear,Hour,Month,season,space_id,Time,Electricity,NaturalGas,Steam,Temperature,HDD,CDD,Total,Elec_Baseload,Total_Baseload
201202062000,2012,2,6,37,5,20,2,winter,1,2012-02-06 20:00:00,,68.6431721484,,2.15,2.6458333333,0,,,
201202070000,2012,3,7,38,5,0,2,winter,1,2012-02-07 00:00:00,,6.4436499529,,0,3,0,,,
201202070400,2012,3,7,38,5,4,2,winter,1,2012-02-07 04:00:00,,6.5509759156,,-0.7,3.1166666667,0,,,
201202070800,2012,3,7,38,5,8,2,winter,1,2012-02-07 08:00:00,,76.1487553388,,3.65,2.3916666667,0,,,
201202071200,2012,3,7,38,5,12,2,winter,1,2012-02-07 12:00:00,,91.6726943408,,7.75,1.7083333333,0,,,
201202071600,2012,3,7,38,5,16,2,winter,1,2012-02-07 16:00:00,,100.4118525168,,4.975,2.1708333333,0,,,
201202072000,2012,3,7,38,5,20,2,winter,1,2012-02-07 20:00:00,,61.8786817905,,5.15,2.1416666667,0,,,
201202080000,2012,4,8,39,5,0,2,winter,1,2012-02-08 00:00:00,,6.3464150975,,6.4,1.9333333333,0,,,
201202080400,2012,4,8,39,5,4,2,winter,1,2012-02-08 04:00:00,,6.5116466573,,5.9,2.0166666667,0,,,
201202080800,2012,4,8,39,5,8,2,winter,1,2012-02-08 08:00:00,,81.2159724303,,6.175,1.9708333333,0,,,
201202081200,2012,4,8,39,5,12,2,winter,1,2012-02-08 12:00:00,,96.6958034984,,8.6,1.5854166667,0,,,
201202081600,2012,4,8,39,5,16,2,winter,1,2012-02-08 16:00:00,,100.7381332132,,8.2571428571,1.6451388889,0,,,
201202082000,2012,4,8,39,5,20,2,winter,1,2012-02-08 20:00:00,,61.0210490483,,6.54,1.9354166667,0,,,
201202090000,2012,5,9,40,5,0,2,winter,1,2012-02-09 00:00:00,,8.5869926101,,6.025,1.9958333333,0,,,
201202090400,2012,5,9,40,5,4,2,winter,1,2012-02-09 04:00:00,,9.9100862888,,6.825,1.8625,0,,,
201202090800,2012,5,9,40,5,8,2,winter,1,2012-02-09 08:00:00,,82.4949708062,,7.3,1.7583333333,0,,,
201202091200,2012,5,9,40,5,12,2,winter,1,2012-02-09 12:00:00,,100.884662577,,8.05,1.6583333333,0,,,
201202091600,2012,5,9,40,5,16,2,winter,1,2012-02-09 16:00:00,,96.8923459295,,8.2142857143,1.6277777778,0,,,
201202092000,2012,5,9,40,5,20,2,winter,1,2012-02-09 20:00:00,,71.0667449796,,8.0714285714,1.6194444444,0,,,
201202100000,2012,6,10,41,5,0,2,winter,1,2012-02-10 00:00:00,,7.2798558502,,7.1909090909,1.8,0,,,
201202100400,2012,6,10,41,5,4,2,winter,1,2012-02-10 04:00:00,,7.4781658497,,7.3333333333,1.7861111111,0,,,
201202100800,2012,6,10,41,5,8,2,winter,1,2012-02-10 08:00:00,,91.4981319961,,8.2857142857,1.6166666667,0,,,
201202101200,2012,6,10,41,5,12,2,winter,1,2012-02-10 12:00:00,,108.5495764712,,10.4,1.2666666667,0,,,
201202101600,2012,6,10,41,5,16,2,winter,1,2012-02-10 16:00:00,,151.7023852013,,11.225,1.1291666667,0,,,
201202102000,2012,6,10,41,5,20,2,winter,1,2012-02-10 20:00:00,,137.2548089846,,10.1833333333,1.3069444444,0,,,
201202110000,2012,7,11,42,6,0,2,winter,1,2012-02-11 00:00:00,,32.6024847759,,9.275,1.4541666667,0,,,
201202110400,2012,7,11,42,6,4,2,winter,1,2012-02-11 04:00:00,,7.239093614,,8.025,1.6625,0,,,
201202110800,2012,7,11,42,6,8,2,winter,1,2012-02-11 08:00:00,,96.6923310767,,8.725,1.5458333333,0,,,
201202111200,2012,7,11,42,6,12,2,winter,1,2012-02-11 12:00:00,,128.1763097009,,9.675,1.3875,0,,,
201202111600,2012,7,11,42,6,16,2,winter,1,2012-02-11 16:00:00,,154.1314213064,,8.775,1.5375,0,,,
201202112000,2012,7,11,42,6,20,2,winter,1,2012-02-11 20:00:00,,128.8910347896,,7.95,1.675,0,,,
201202120000,2012,1,12,43,6,0,2,winter,1,2012-02-12 00:00:00,,64.7527708289,,7.575,1.7375,0,,,
201202120400,2012,1,12,43,6,4,2,winter,1,2012-02-12 04:00:00,,39.9713560945,,6.5857142857,1.90625,0,,,
201202120800,2012,1,12,43,6,8,2,winter,1,2012-02-12 08:00:00,,91.0043066729,,6.2428571429,1.95,0,,,
201202121200,2012,1,12,43,6,12,2,winter,1,2012-02-12 12:00:00,,116.5560292138,,7.14,1.81875,0,,,
201202121600,2012,1,12,43,6,16,2,winter,1,2012-02-12 16:00:00,,125.0138046746,,6.5,1.9166666667,0,,,
201202122000,2012,1,12,43,6,20,2,winter,1,2012-02-12 20:00:00,,81.8717969642,,6.0166666667,1.9986111111,0,,,
201202130000,2012,2,13,44,6,0,2,winter,1,2012-02-13 00:00:00,,9.1662751182,,5.88,2.0145833333,0,,,
201202130400,2012,2,13,44,6,4,2,winter,1,2012-02-13 04:00:00,,7.6569661458,,5.7166666667,2.0520833333,0,,,
201202130800,2012,2,13,44,6,8,2,winter,1,2012-02-13 08:00:00,,84.1058773565,,6.3714285714,1.9180555556,0,,,
201202131200,2012,2,13,44,6,12,2,winter,1,2012-02-13 12:00:00,,91.3906508798,,7.375,1.7708333333,0,,,
201202131600,2012,2,13,44,6,16,2,winter,1,2012-02-13 16:00:00,,93.595797612,,5.725,2.0458333333,0,,,
201202132000,2012,2,13,44,6,20,2,winter,1,2012-02-13 20:00:00,,54.3382080058,,3.075,2.4875,0,,,
201202140000,2012,3,14,45,6,0,2,winter,1,2012-02-14 00:00:00,,5.8509239642,,4.28,2.2979166667,0,,,
201202140400,2012,3,14,45,6,4,2,winter,1,2012-02-14 04:00:00,,5.5865065913,,4.8888888889,2.1847222222,0,,,
201202140800,2012,3,14,45,6,8,2,winter,1,2012-02-14 08:00:00,,94.0611109642,,5.4857142857,2.075,0,,,
201202141200,2012,3,14,45,6,12,2,winter,1,2012-02-14 12:00:00,,118.8448649539,,7.075,1.8208333333,0,,,
201202141600,2012,3,14,45,6,16,2,winter,1,2012-02-14 16:00:00,,120.2483523504,,5.1,2.15,0,,,
201202142000,2012,3,14,45,6,20,2,winter,1,2012-02-14 20:00:00,,94.3503647139,,3.5,2.4131944444,0,,,
201202150000,2012,4,15,46,6,0,2,winter,1,2012-02-15 00:00:00,,9.1689875731,,3.85,2.3583333333,0,,,
201202150400,2012,4,15,46,6,4,2,winter,1,2012-02-15 04:00:00,,6.6611111111,,3.925,2.3458333333,0,,,
201202150800,2012,4,15,46,6,8,2,winter,1,2012-02-15 08:00:00,,78.6995138889,,5.52,2.0958333333,0,,,
201202151200,2012,4,15,46,6,12,2,winter,1,2012-02-15 12:00:00,,87.7590314231,,7.65,1.725,0,,,
201202151600,2012,4,15,46,6,16,2,winter,1,2012-02-15 16:00:00,,108.6138221805,,6.2,1.9666666667,0,,,
201202152000,2012,4,15,46,6,20,2,winter,1,2012-02-15 20:00:00,,83.0109415411,,4.5,2.25,0,,,
201202160000,2012,5,16,47,6,0,2,winter,1,2012-02-16 00:00:00,,7.7677119035,,4.85,2.1916666667,0,,,
201202160400,2012,5,16,47,6,4,2,winter,1,2012-02-16 04:00:00,,10.084795918,,4.325,2.2791666667,0,,,
201202160800,2012,5,16,47,6,8,2,winter,1,2012-02-16 08:00:00,,80.2466123996,,4.4833333333,2.25625,0,,,
201202161200,2012,5,16,47,6,12,2,winter,1,2012-02-16 12:00:00,,109.603169109,,4.725,2.2125,0,,,
201202161600,2012,5,16,47,6,16,2,winter,1,2012-02-16 16:00:00,,96.4438590916,,5.2857142857,2.1145833333,0,,,
201202162000,2012,5,16,47,6,20,2,winter,1,2012-02-16 20:00:00,,67.0430835285,,5.425,2.0958333333,0,,,
201202170000,2012,6,17,48,6,0,2,winter,1,2012-02-17 00:00:00,,8.0876259267,,5.2,2.1375,0,,,
201202170400,2012,6,17,48,6,4,2,winter,1,2012-02-17 04:00:00,,8.6916028029,,4.975,2.1708333333,0,,,
201202170800,2012,6,17,48,6,8,2,winter,1,2012-02-17 08:00:00,,75.8293390206,,5.9285714286,1.9916666667,0,,,
201202171200,2012,6,17,48,6,12,2,winter,1,2012-02-17 12:00:00,,100.8195613442,,7.9,1.7,0,,,
201202171600,2012,6,17,48,6,16,2,winter,1,2012-02-17 16:00:00,,133.3955565377,,7.1125,1.809375,0,,,
201202172000,2012,6,17,48,6,20,2,winter,1,2012-02-17 20:00:00,,110.6653292706,,6.5,1.9166666667,0,,,
201202180000,2012,7,18,49,7,0,2,winter,1,2012-02-18 00:00:00,,22.5874024471,,6.18,1.9729166667,0,,,
201202180400,2012,7,18,49,7,4,2,winter,1,2012-02-18 04:00:00,,7.8947977583,,5.74,2.04375,0,,,
201202180800,2012,7,18,49,7,8,2,winter,1,2012-02-18 08:00:00,,77.0616685441,,5.75,2.0416666667,0,,,
201202181200,2012,7,18,49,7,12,2,winter,1,2012-02-18 12:00:00,,86.7984251025,,4.2375,2.275,0,,,
201202181600,2012,7,18,49,7,16,2,winter,1,2012-02-18 16:00:00,,122.0001085951,,5.1333333333,2.1388888889,0,,,
201202182000,2012,7,18,49,7,20,2,winter,1,2012-02-18 20:00:00,,107.5395114704,,3.975,2.3375,0,,,
201202190000,2012,1,19,50,7,0,2,winter,1,2012-02-19 00:00:00,,20.2100024185,,3.0666666667,2.4861111111,0,,,
201202190400,2012,1,19,50,7,4,2,winter,1,2012-02-19 04:00:00,,5.6082799787,,4.55,2.2416666667,0,,,
201202190800,2012,1,19,50,7,8,2,winter,1,2012-02-19 08:00:00,,60.284001067,,4.975,2.1708333333,0,,,
201202191200,2012,1,19,50,7,12,2,winter,1,2012-02-19 12:00:00,,95.3841601263,,6.55,1.9083333333,0,,,
201202191600,2012,1,19,50,7,16,2,winter,1,2012-02-19 16:00:00,,108.0808690101,,6.1,1.9833333333,0,,,
201202192000,2012,1,19,50,7,20,2,winter,1,2012-02-19 20:00:00,,90.3860309917,,3.325,2.4458333333,0,,,
201202200000,2012,2,20,51,7,0,2,winter,1,2012-02-20 00:00:00,,24.0922814721,,3.6,2.3958333333,0,,,
201202200400,2012,2,20,51,7,4,2,winter,1,2012-02-20 04:00:00,,8.9757332284,,3.48,2.4145833333,0,,,
201202200800,2012,2,20,51,7,8,2,winter,1,2012-02-20 08:00:00,,81.2872970675,,5.025,2.1625,0,,,
201202201200,2012,2,20,51,7,12,2,winter,1,2012-02-20 12:00:00,,95.273237841,,6.7,1.8854166667,0,,,
201202201600,2012,2,20,51,7,16,2,winter,1,2012-02-20 16:00:00,,95.4848507914,,4.72,2.2,0,,,
201202202000,2012,2,20,51,7,20,2,winter,1,2012-02-20 20:00:00,,60.9671580736,,4.36,2.275,0,,,
201202210000,2012,3,21,52,7,0,2,winter,1,2012-02-21 00:00:00,,6.671239241,,4.5571428571,2.2395833333,0,,,
201202210400,2012,3,21,52,7,4,2,winter,1,2012-02-21 04:00:00,,6.4058027307,,4.9571428571,2.1819444444,0,,,
201202210800,2012,3,21,52,7,8,2,winter,1,2012-02-21 08:00:00,,84.7507907597,,5.84,2.0083333333,0,,,
201202211200,2012,3,21,52,7,12,2,winter,1,2012-02-21 12:00:00,,89.5072216774,,7.75,1.7291666667,0,,,
201202211600,2012,3,21,52,7,16,2,winter,1,2012-02-21 16:00:00,,96.9396178595,,7.58,1.71875,0,,,
201202212000,2012,3,21,52,7,20,2,winter,1,2012-02-21 20:00:00,,55.6647878721,,7.0857142857,1.8166666667,0,,,
201202220000,2012,4,22,53,7,0,2,winter,1,2012-02-22 00:00:00,,8.4165013228,,6.1875,1.9694444444,0,,,
201202220400,2012,4,22,53,7,4,2,winter,1,2012-02-22 04:00:00,,6.3961805556,,5.1,2.15,0,,,
201202220800,2012,4,22,53,7,8,2,winter,1,2012-02-22 08:00:00,,76.9636940377,,7.65,1.725,0,,,
201202221200,2012,4,22,53,7,12,2,winter,1,2012-02-22 12:00:00,,99.6740139919,,9.075,1.4875,0,,,
201202221600,2012,4,22,53,7,16,2,winter,1,2012-02-22 16:00:00,,97.7008953712,,7.925,1.6791666667,0,,,
201202222000,2012,4,22,53,7,20,2,winter,1,2012-02-22 20:00:00,,63.1170640059,,6.78,1.8916666667,0,,,
201202230000,2012,5,23,54,7,0,2,winter,1,2012-02-23 00:00:00,,7.0675964822,,5.875,2.0208333333,0,,,
201202230400,2012,5,23,54,7,4,2,winter,1,2012-02-23 04:00:00,,9.6762731481,,5.6,2.0666666667,0,,,
201202230800,2012,5,23,54,7,8,2,winter,1,2012-02-23 08:00:00,,85.6560053662,,6.4,1.9333333333,0,,,
201202231200,2012,5,23,54,7,12,2,winter,1,2012-02-23 12:00:00,,129.9174954551,,7.55,1.7416666667,0,,,
201202231600,2012,5,23,54,7,16,2,winter,1,2012-02-23 16:00:00,,127.7706530197,,6.85,1.8583333333,0,,,
201202232000,2012,5,23,54,7,20,2,winter,1,2012-02-23 20:00:00,,103.6125135846,,5.5125,2.0604166667,0,,,
201202240000,2012,6,24,55,7,0,2,winter,1,2012-02-24 00:00:00,,11.2722677596,,3.5,2.3972222222,0,,,
201202240400,2012,6,24,55,7,4,2,winter,1,2012-02-24 04:00:00,,10.2857581967,,2.65,2.5541666667,0,,,
201202240800,2012,6,24,55,7,8,2,winter,1,2012-02-24 08:00:00,,87.723939659,,2.175,2.5972222222,0,,,
201202241200,2012,6,24,55,7,12,2,winter,1,2012-02-24 12:00:00,,108.5979727742,,3.1,2.4416666667,0,,,
201202241600,2012,6,24,55,7,16,2,winter,1,2012-02-24 16:00:00,,131.0880425235,,4.9375,2.1840277778,0,,,
201202242000,2012,6,24,55,7,20,2,winter,1,2012-02-24 20:00:00,,111.8498076799,,4.96,2.1708333333,0,,,
201202250000,2012,7,25,56,8,0,2,winter,1,2012-02-25 00:00:00,,33.6499652778,,4.7833333333,2.2229166667,0,,,
201202250400,2012,7,25,56,8,4,2,winter,1,2012-02-25 04:00:00,,11.7528240741,,4.05,2.3236111111,0,,,
201202250800,2012,7,25,56,8,8,2,winter,1,2012-02-25 08:00:00,,78.6612597073,,4.975,2.1708333333,0,,,
201202251200,2012,7,25,56,8,12,2,winter,1,2012-02-25 12:00:00,,97.8242240323,,6.725,1.8791666667,0,,,
201202251600,2012,7,25,56,8,16,2,winter,1,2012-02-25 16:00:00,,141.169801885,,6.125,1.9791666667,0,,,
201202252000,2012,7,25,56,8,20,2,winter,1,2012-02-25 20:00:00,,106.1319009851,,4.2,2.3,0,,,
201202260000,2012,1,26,57,8,0,2,winter,1,2012-02-26 00:00:00,,26.4722401659,,3.2,2.4666666667,0,,,
201202260400,2012,1,26,57,8,4,2,winter,1,2012-02-26 04:00:00,,5.7415685948,,2.5,2.5833333333,0,,,
201202260800,2012,1,26,57,8,8,2,winter,1,2012-02-26 08:00:00,,59.1867476852,,3.125,2.4791666667,0,,,
201202261200,2012,1,26,57,8,12,2,winter,1,2012-02-26 12:00:00,,91.9454163647,,4,2.2590277778,0,,,
201202261600,2012,1,26,57,8,16,2,winter,1,2012-02-26 16:00:00,,88.8386390921,,2.76,2.5291666667,0,,,
201202262000,2012,1,26,57,8,20,2,winter,1,2012-02-26 20:00:00,,62.7312801914,,0.1,2.9833333333,0,,,
201202270000,2012,2,27,58,8,0,2,winter,1,2012-02-27 00:00:00,,7.6829861111,,-2.475,3.4125,0,,,
201202270400,2012,2,27,58,8,4,2,winter,1,2012-02-27 04:00:00,,9.605625,,-3.075,3.5125,0,,,
201202270800,2012,2,27,58,8,8,2,winter,1,2012-02-27 08:00:00,,92.8129232804,,0.025,2.9958333333,0,,,
201202271200,2012,2,27,58,8,12,2,winter,1,2012-02-27 12:00:00,,119.5960607731,,2.55,2.575,0,,,
201202271600,2012,2,27,58,8,16,2,winter,1,2012-02-27 16:00:00,,123.2881004891,,2.075,2.6541666667,0,,,
201202272000,2012,2,27,58,8,20,2,winter,1,2012-02-27 20:00:00,,85.0959015685,,1.025,2.8291666667,0,,,
201202280000,2012,3,28,59,8,0,2,winter,1,2012-02-28 00:00:00,,6.0555555556,,-0.2,3.0333333333,0,,,
201202280400,2012,3,28,59,8,4,2,winter,1,2012-02-28 04:00:00,,5.45,,-0.2,3.0333333333,0,,,
201202280800,2012,3,28,59,8,8,2,winter,1,2012-02-28 08:00:00,,83.8335216573,,3.075,2.4875,0,,,
201202281200,2012,3,28,59,8,12,2,winter,1,2012-02-28 12:00:00,,94.8449734702,,6.3,1.95,0,,,
201202281600,2012,3,28,59,8,16,2,winter,1,2012-02-28 16:00:00,,90.2263026773,,4.3714285714,2.2375,0,,,
201202282000,2012,3,28,59,8,20,2,winter,1,2012-02-28 20:00:00,,58.8078573371,,2.875,2.5208333333,0,,,
201202290000,2012,4,29,60,8,0,2,winter,1,2012-02-29 00:00:00,,7.0191138999,,2.15,2.6416666667,0,,,
201202290400,2012,4,29,60,8,4,2,winter,1,2012-02-29 04:00:00,,5.8587424722,,2,2.6166666667,0,,,
201202290800,2012,4,29,60,8,8,2,winter,1,2012-02-29 08:00:00,,81.8460082653,,3.72,2.4,0,,,
201202291200,2012,4,29,60,8,12,2,winter,1,2012-02-29 12:00:00,,89.678763181,,3.62,2.4041666667,0,,,
201202291600,2012,4,29,60,8,16,2,winter,1,2012-02-29 16:00:00,,94.8162518734,,3.975,2.3375,0,,,
201202292000,2012,4,29,60,8,20,2,winter,1,2012-02-29 20:00:00,,59.2290465264,,0.54,2.8791666667,0,,,
201203010000,2012,5,1,61,8,0,3,spring,1,2012-03-01 00:00:00,,7.3685853066,,-1.1857142857,3.1927083333,0,,,
201203010400,2012,5,1,61,8,4,3,spring,1,2012-03-01 04:00:00,,9.7600929849,,0.86,2.8895833333,0,,,
201203010800,2012,5,1,61,8,8,3,spring,1,2012-03-01 08:00:00,,84.4737559208,,3.16,2.4166666667,0,,,
201203011200,2012,5,1,61,8,12,3,spring,1,2012-03-01 12:00:00,,133.4967799163,,6.1666666667,1.9666666667,0,,,
201203011600,2012,5,1,61,8,16,3,spring,1,2012-03-01 16:00:00,,130.1767181136,,5.875,2.0208333333,0,,,
201203012000,2012,5,1,61,8,20,3,spring,1,2012-03-01 20:00:00,,93.2693891755,,4.375,2.2708333333,0,,,
201203020000,2012,6,2,62,8,0,3,spring,1,2012-03-02 00:00:00,,6.9260416667,,3.775,2.3708333333,0,,,
201203020400,2012,6,2,62,8,4,3,spring,1,2012-03-02 04:00:00,,8.0298155738,,3.74,2.3875,0,,,
201203020800,2012,6,2,62,8,8,3,spring,1,2012-03-02 08:00:00,,87.6760321165,,4.6833333333,2.2083333333,0,,,
201203021200,2012,6,2,62,8,12,3,spring,1,2012-03-02 12:00:00,,102.7512887378,,5.625,2.0625,0,,,
201203021600,2012,6,2,62,8,16,3,spring,1,2012-03-02 16:00:00,,130.708889213,,5.1444444444,2.15,0,,,
201203022000,2012,6,2,62,8,20,3,spring,1,2012-03-02 20:00:00,,106.0438685389,,4.65,2.225,0,,,
201203030000,2012,7,3,63,9,0,3,spring,1,2012-03-03 00:00:00,,36.8105687831,,4.675,2.2208333333,0,,,
201203030400,2012,7,3,63,9,4,3,spring,1,2012-03-03 04:00:00,,8.5807680976,,5.6666666667,2.0888888889,0,,,
201203030800,2012,7,3,63,9,8,3,spring,1,2012-03-03 08:00:00,,87.0726571642,,6.96,1.8104166667,0,,,
201203031200,2012,7,3,63,9,12,3,spring,1,2012-03-03 12:00:00,,126.2536839816,,10.65,1.225,0,,,
201203031600,2012,7,3,63,9,16,3,spring,1,2012-03-03 16:00:00,,143.5821320946,,10.4833333333,1.2930555556,0,,,
201203032000,2012,7,3,63,9,20,3,spring,1,2012-03-03 20:00:00,,104.4838626958,,9.2666666667,1.46875,0,,,
201203040000,2012,1,4,64,9,0,3,spring,1,2012-03-04 00:00:00,,18.4932385587,,7.025,1.8291666667,0,,,
201203040400,2012,1,4,64,9,4,3,spring,1,2012-03-04 04:00:00,,5.3364583333,,7.45,1.7375,0,,,
201203040800,2012,1,4,64,9,8,3,spring,1,2012-03-04 08:00:00,,75.3682720018,,7.925,1.6791666667,0,,,
201203041200,2012,1,4,64,9,12,3,spring,1,2012-03-04 12:00:00,,97.3375836949,,8.3,1.6166666667,0,,,
201203041600,2012,1,4,64,9,16,3,spring,1,2012-03-04 16:00:00,,93.5310582472,,8.05,1.6583333333,0,,,
201203042000,2012,1,4,64,9,20,3,spring,1,2012-03-04 20:00:00,,56.85786358,,8.02,1.6645833333,0,,,
201203050000,2012,2,5,65,9,0,3,spring,1,2012-03-05 00:00:00,,6.2035201653,,7.56,1.7354166667,0,,,
201203050400,2012,2,5,65,9,4,3,spring,1,2012-03-05 04:00:00,,8.8125654059,,5.1,2.1083333333,0,,,
201203050800,2012,2,5,65,9,8,3,spring,1,2012-03-05 08:00:00,,83.1670127218,,4.04,2.3166666667,0,,,
201203051200,2012,2,5,65,9,12,3,spring,1,2012-03-05 12:00:00,,102.4656736282,,6.15,1.975,0,,,
201203051600,2012,2,5,65,9,16,3,spring,1,2012-03-05 16:00:00,,109.3455778351,,4.9,2.1833333333,0,,,
201203052000,2012,2,5,65,9,20,3,spring,1,2012-03-05 20:00:00,,72.2676888801,,3.125,2.4791666667,0,,,
201203060000,2012,3,6,66,9,0,3,spring,1,2012-03-06 00:00:00,,10.0515634693,,1.25,2.7916666667,0,,,
201203060400,2012,3,6,66,9,4,3,spring,1,2012-03-06 04:00:00,,7.916125,,-0.85,3.1416666667,0,,,
201203060800,2012,3,6,66,9,8,3,spring,1,2012-03-06 08:00:00,,81.9865871914,,3.2,2.4666666667,0,,,
201203061200,2012,3,6,66,9,12,3,spring,1,2012-03-06 12:00:00,,88.5198318591,,5.125,2.1458333333,0,,,
201203061600,2012,3,6,66,9,16,3,spring,1,2012-03-06 16:00:00,,104.5708235917,,4.325,2.2791666667,0,,,
201203062000,2012,3,6,66,9,20,3,spring,1,2012-03-06 20:00:00,,94.8836357927,,2.125,2.6458333333,0,,,
201203070000,2012,4,7,67,9,0,3,spring,1,2012-03-07 00:00:00,,12.52280407,,-0.425,3.0708333333,0,,,
201203070400,2012,4,7,67,9,4,3,spring,1,2012-03-07 04:00:00,,6.0711699443,,-0.3,3.05,0,,,
201203070800,2012,4,7,67,9,8,3,spring,1,2012-03-07 08:00:00,,88.6746336117,,3.175,2.4708333333,0,,,
201203071200,2012,4,7,67,9,12,3,spring,1,2012-03-07 12:00:00,,97.4373608912,,5.825,2.0291666667,0,,,
201203071600,2012,4,7,67,9,16,3,spring,1,2012-03-07 16:00:00,,119.2476410723,,5.15,2.1416666667,0,,,
201203072000,2012,4,7,67,9,20,3,spring,1,2012-03-07 20:00:00,,93.9961234662,,2.6,2.5666666667,0,,,
201203080000,2012,5,8,68,9,0,3,spring,1,2012-03-08 00:00:00,,13.6294672131,,2.05,2.6583333333,0,,,
201203080400,2012,5,8,68,9,4,3,spring,1,2012-03-08 04:00:00,,11.4222916667,,1.45,2.7583333333,0,,,
201203080800,2012,5,8,68,9,8,3,spring,1,2012-03-08 08:00:00,,87.3177961554,,4.125,2.3125,0,,,
201203081200,2012,5,8,68,9,12,3,spring,1,2012-03-08 12:00:00,,142.2979240665,,6.15,1.975,0,,,
201203081600,2012,5,8,68,9,16,3,spring,1,2012-03-08 16:00:00,,151.0932232124,,7.3,1.7833333333,0,,,
201203082000,2012,5,8,68,9,20,3,spring,1,2012-03-08 20:00:00,,128.4590608126,,6.825,1.8625,0,,,
201203090000,2012,6,9,69,9,0,3,spring,1,2012-03-09 00:00:00,,20.0572735309,,6.2,1.9666666667,0,,,
201203090400,2012,6,9,69,9,4,3,spring,1,2012-03-09 04:00:00,,9.4942460318,,5.54,2.0833333333,0,,,
201203090800,2012,6,9,69,9,8,3,spring,1,2012-03-09 08:00:00,,84.1267799619,,6.74,1.8854166667,0,,,
201203091200,2012,6,9,69,9,12,3,spring,1,2012-03-09 12:00:00,,107.7741214156,,7.36,1.775,0,,,
201203091600,2012,6,9,69,9,16,3,spring,1,2012-03-09 16:00:00,,131.8944960402,,6.94,1.84375,0,,,
201203092000,2012,6,9,69,9,20,3,spring,1,2012-03-09 20:00:00,,109.1881810192,,6.3,1.9416666667,0,,,
201203100000,2012,7,10,70,10,0,3,spring,1,2012-03-10 00:00:00,,29.6284255313,,5.0857142857,2.1458333333,0,,,
201203100400,2012,7,10,70,10,4,3,spring,1,2012-03-10 04:00:00,,9.6376120072,,5.06,2.1604166667,0,,,
201203100800,2012,7,10,70,10,8,3,spring,1,2012-03-10 08:00:00,,84.2892337531,,6.24,1.9708333333,0,,,
201203101200,2012,7,10,70,10,12,3,spring,1,2012-03-10 12:00:00,,116.9317224008,,7.3,1.75625,0,,,
201203101600,2012,7,10,70,10,16,3,spring,1,2012-03-10 16:00:00,,130.0363680288,,6.06,1.9791666667,0,,,
201203102000,2012,7,10,70,10,20,3,spring,1,2012-03-10 20:00:00,,105.4950475407,,6.14,1.9729166667,0,,,
201203110000,2012,1,11,71,10,0,3,spring,1,2012-03-11 00:00:00,,31.3110402111,,6.9666666667,1.3791666667,0,,,
201203110400,2012,1,11,71,10,4,3,spring,1,2012-03-11 04:00:00,,5.7149305556,,6.25,1.9583333333,0,,,
201203110800,2012,1,11,71,10,8,3,spring,1,2012-03-11 08:00:00,,51.8117353264,,6.2,1.9666666667,0,,,
201203111200,2012,1,11,71,10,12,3,spring,1,2012-03-11 12:00:00,,110.885351943,,7.675,1.7208333333,0,,,
201203111600,2012,1,11,71,10,16,3,spring,1,2012-03-11 16:00:00,,123.9361054143,,5.625,2.0625,0,,,
201203112000,2012,1,11,71,10,20,3,spring,1,2012-03-11 20:00:00,,85.0833003718,,5.35,2.1083333333,0,,,
201203120000,2012,2,12,72,10,0,3,spring,1,2012-03-12 00:00:00,,11.330022749,,5.28,2.1145833333,0,,,
201203120400,2012,2,12,72,10,4,3,spring,1,2012-03-12 04:00:00,,9.5343810881,,5.22,2.1270833333,0,,,
201203120800,2012,2,12,72,10,8,3,spring,1,2012-03-12 08:00:00,,83.4185706999,,5.6166666667,2.06875,0,,,
201203121200,2012,2,12,72,10,12,3,spring,1,2012-03-12 12:00:00,,92.3304793067,,5.84,2.025,0,,,
201203121600,2012,2,12,72,10,16,3,spring,1,2012-03-12 16:00:00,,93.6581838235,,5.8375,2.0305555556,0,,,
201203122000,2012,2,12,72,10,20,3,spring,1,2012-03-12 20:00:00,,67.7542396621,,5.5,2.0833333333,0,,,
201203130000,2012,3,13,73,10,0,3,spring,1,2012-03-13 00:00:00,,12.3180231336,,4.3,2.2833333333,0,,,
201203130400,2012,3,13,73,10,4,3,spring,1,2012-03-13 04:00:00,,9.0555787037,,3.1,2.4520833333,0,,,
201203130800,2012,3,13,73,10,8,3,spring,1,2012-03-13 08:00:00,,89.9718291028,,3,2.50625,0,,,
201203131200,2012,3,13,73,10,12,3,spring,1,2012-03-13 12:00:00,,127.1875530693,,4.95,2.175,0,,,
201203131600,2012,3,13,73,10,16,3,spring,1,2012-03-13 16:00:00,,124.9590921545,,5.6,2.0666666667,0,,,
201203132000,2012,3,13,73,10,20,3,spring,1,2012-03-13 20:00:00,,98.0215402112,,4.425,2.2625,0,,,
201203140000,2012,4,14,74,10,0,3,spring,1,2012-03-14 00:00:00,,16.0704021288,,3.35,2.4416666667,0,,,
201203140400,2012,4,14,74,10,4,3,spring,1,2012-03-14 04:00:00,,5.7527777778,,3.075,2.4875,0,,,
201203140800,2012,4,14,74,10,8,3,spring,1,2012-03-14 08:00:00,,74.9389735599,,2.5888888889,2.56875,0,,,
201203141200,2012,4,14,74,10,12,3,spring,1,2012-03-14 12:00:00,,95.6164422027,,2.88,2.4833333333,0,,,
